,Publication_ID,Drainage Basin,Location_ID,Hist_ref_code,Method_ID,Future Time Range_start,Future Time Range_end,Hist_code,MedDlyFlo,MedDlyFlo_un,AnnSflo,AnnSflo_un,MedAnnSflo,MedAnnSflo_un,MeanFlo,MeanFlo_un,MedIMSOvMeanFlo,MedIMSOvMeanFlo_un,MedOvMeanFlo,MedOvMeanFlo_un,WaterYield,WaterYieldunit,Runoff,Runoff_un,AnnRunVol,AnnRunVol_un,MedRunoff,MedRunoff_un,MeanDlyDisch,MeanDlyDisch_un,SWE,SWE_un,Evap,Evap_un,ET,ET_un,AET,AET_un,DpAqRech,DpAqRech_un,Infilt,Infilt_un,Rech,Rech_un,Perc,Perc_un,SoilWat,SoilWat_un,MaxFlo,MaxFlo_un,HighFlo,HighFlo_un,PkDlyRunoff,PkDlyRunoff_un,AnnPkRunoff,AnnPkRunoff_un,MeanAnnMaxFlo,MeanAnnMaxFlo_un,PkFlo,PkFlo_un,MeanAnnFldPk,MeanAnnFldPk_un,Qhigh,Qhigh_un,Ann1dayMaxFlo,Ann1dayMaxFlo_un,PkSflo,PkSflo_un,HighFlow,HighFlow_un,Flood_flow,Flood_flow_un,Qp_mean,Qpmean_un,MinFlo,MinFlo_un,LowFlo,LowFlo_un,LF,LF_un,Ann1dayMinFlo,Ann1dayMinFlo_un,DateMaxFlo,DateMaxFlo_un,DatePkRunoff,DatePkRunoff_un,DateAnnMxFldPk,DateAnnMxFldPk_un,DatePkDisch,DatePkDisch_un,DayAnn1dayMaxFlo,DayAnn1dayMaxFlo_un,DatePkSflo,DatePkSflo_un,DateSprFld,DateSprFld_un,dp_mean,dpmean_un,DateMinFlo,DateMinFlo_un,DayAnn1dayMinFlo,DayAnn1dayMinFlo_un
"Novotná et al., 2014",119,St. Lawrence,11901,11901,119.05,2040,2069,NA,,,45,%,,,,,,,,,,,34,%,,,,,,,-8,%,,,20,%,,,,,,,30,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Novotná et al., 2014",119,St. Lawrence,11901,11901,119.06,2070,2099,NA,,,16,%,,,,,,,,,,,14,%,,,,,,,-32,%,,,26,%,,,,,,,28,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oni et al., 2014",120,St. Lawrence,12001,12001,120.01,"2041-70
2071-2100",NA,12001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Oni et al., 2014",120,St. Lawrence,12002,12002,120.01,"2041-70
2071-2100",NA,12002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15806,15806,158.01,2021,2060,NA,,,,,,,,,,,,,,,52,%,,,,,,,,,,,,,9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15806,15806,158.02,2061,2100,NA,,,,,,,,,,,,,,,67,%,,,,,,,,,,,,,16,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15806,15806,158.03,2021,2060,NA,,,,,,,,,,,,,,,58,%,,,,,,,,,,,,,10,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15806,15806,158.04,2061,2100,NA,,,,,,,,,,,,,,,83,%,,,,,,,,,,,,,22,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15801,15801,158.01,2021,2060,NA,,,21,%,,,,,,,,,20,%,,,,,,,,,,,,,22,%,,,,,,,,,,,1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15801,15801,158.02,2061,2100,NA,,,37,%,,,,,,,,,33,%,,,,,,,,,,,,,35,%,,,,,,,,,,,0,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15801,15801,158.03,2021,2060,NA,,,26,%,,,,,,,,,24,%,,,,,,,,,,,,,25,%,,,,,,,,,,,1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15801,15801,158.04,2061,2100,NA,,,61,%,,,,,,,,,49,%,,,,,,,,,,,,,53,%,,,,,,,,,,,-2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15802,15802,158.01,2021,2060,NA,,,11,%,,,,,,,,,0,%,,,,,,,,,,,,,18,%,,,,,,,,,,,-3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15802,15802,158.02,2061,2100,NA,,,26,%,,,,,,,,,11,%,,,,,,,,,,,,,27,%,,,,,,,,,,,3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15802,15802,158.03,2021,2060,NA,,,14,%,,,,,,,,,2,%,,,,,,,,,,,,,18,%,,,,,,,,,,,-4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15802,15802,158.04,2061,2100,NA,,,15,%,,,,,,,,,9,%,,,,,,,,,,,,,29,%,,,,,,,,,,,-7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15803,15803,158.01,2021,2060,NA,,,44,%,,,,,,,,,33,%,,,,,,,,,,,,,17,%,,,,,,,,,,,9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15803,15803,158.02,2061,2100,NA,,,45,%,,,,,,,,,35,%,,,,,,,,,,,,,22,%,,,,,,,,,,,14,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15803,15803,158.03,2021,2060,NA,,,36,%,,,,,,,,,28,%,,,,,,,,,,,,,18,%,,,,,,,,,,,8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15803,15803,158.04,2061,2100,NA,,,27,%,,,,,,,,,24,%,,,,,,,,,,,,,23,%,,,,,,,,,,,-1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15804,15804,158.01,2021,2060,NA,,,19,%,,,,,,,,,15,%,,,,,,,,,,,,,8,%,,,,,,,,,,,14,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15804,15804,158.02,2061,2100,NA,,,34,%,,,,,,,,,27,%,,,,,,,,,,,,,14,%,,,,,,,,,,,17,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15804,15804,158.03,2021,2060,NA,,,24,%,,,,,,,,,23,%,,,,,,,,,,,,,10,%,,,,,,,,,,,16,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15804,15804,158.04,2061,2100,NA,,,38,%,,,,,,,,,24,%,,,,,,,,,,,,,20,%,,,,,,,,,,,6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15805,15805,158.01,2021,2060,NA,,,44,%,,,,,,,,,88,%,,,,,,,,,,,,,6,%,,,,,,,,,,,30,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15805,15805,158.02,2061,2100,NA,,,58,%,,,,,,,,,107,%,,,,,,,,,,,,,12,%,,,,,,,,,,,32,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15805,15805,158.03,2021,2060,NA,,,52,%,,,,,,,,,103,%,,,,,,,,,,,,,7,%,,,,,,,,,,,31,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2017",158,Great Slave Lake,15805,15805,158.04,2061,2100,NA,,,61,%,,,,,,,,,115,%,,,,,,,,,,,,,20,%,,,,,,,,,,,26,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.01,1980,2000,16201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.02,2042,2062,NA,,,,,,,,,,,,,,,9.2,%,,,,,,,,,,,,,,,,,,,,,,,,,34,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.03,2042,2062,NA,,,,,,,,,,,,,,,46.1,%,,,,,,,,,,,,,,,,,,,,,,,,,41,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.04,2042,2062,NA,,,,,,,,,,,,,,,11,%,,,,,,,,,,,,,,,,,,,,,,,,,35,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.05,2042,2062,NA,,,,,,,,,,,,,,,-6.1,%,,,,,,,,,,,,,,,,,,,,,,,,,40,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.06,2042,2062,NA,,,,,,,,,,,,,,,48.9,%,,,,,,,,,,,,,,,,,,,,,,,,,68,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.07,2042,2062,NA,,,,,,,,,,,,,,,65.9,%,,,,,,,,,,,,,,,,,,,,,,,,,69,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.01,1980,2000,16202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.02,2042,2062,NA,,,,,,,,,,,,,,,15.4,%,,,,,,,,,,,,,,,,,,,,,,,,,60,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.03,2042,2062,NA,,,,,,,,,,,,,,,60.3,%,,,,,,,,,,,,,,,,,,,,,,,,,72,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.04,2042,2062,NA,,,,,,,,,,,,,,,45,%,,,,,,,,,,,,,,,,,,,,,,,,,88,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.05,2042,2062,NA,,,,,,,,,,,,,,,8.6,%,,,,,,,,,,,,,,,,,,,,,,,,,80,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.06,2042,2062,NA,,,,,,,,,,,,,,,17.6,%,,,,,,,,,,,,,,,,,,,,,,,,,99,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,day,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.07,2042,2062,NA,,,,,,,,,,,,,,,89.9,%,,,,,,,,,,,,,,,,,,,,,,,,,137,m3/s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,day,,,,,,,,,,,,,,,,,,
"Kurylyk & MacQuarrie, 2013",83,Maritime Provinces,8301,8301,83.01,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kurylyk & MacQuarrie, 2013",83,Maritime Provinces,8301,8301,83.02,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kurylyk & MacQuarrie, 2013",83,Maritime Provinces,8301,8301,83.03,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kurylyk & MacQuarrie, 2013",83,Maritime Provinces,8301,8301,83.06,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asnaashari et al., 2015",8,St. Lawrence,801,801,8.01,1984,2003,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,mm,,,,,,,,,1332,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asnaashari et al., 2015",8,St. Lawrence,801,801,8.02,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583,mm,,,,,,,,,1288,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asnaashari et al., 2015",8,St. Lawrence,801,801,8.03,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626,mm,,,,,,,,,1266,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asnaashari et al., 2015",8,St. Lawrence,801,801,8.04,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663,mm,,,,,,,,,1178,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.01,1971,2000,2601,,,,,,,,,,,,,,,168.7,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,17.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.03,2071,2099,NA,,,,,,,,,,,,,,,,,,,23.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.04,2041,2070,NA,,,,,,,,,,,,,,,210.6,mm,,,23.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.05,2071,2099,NA,,,,,,,,,,,,,,,229,mm,,,33.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.06,2041,2070,NA,,,,,,,,,,,,,,,,,,,21.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.07,2071,2099,NA,,,,,,,,,,,,,,,,,,,16.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.08,2041,2070,NA,,,,,,,,,,,,,,,,,,,6.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.09,2071,2099,NA,,,,,,,,,,,,,,,,,,,-0.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.1,2041,2070,NA,,,,,,,,,,,,,,,224.9,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.11,2071,2099,NA,,,,,,,,,,,,,,,259.1,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.01,1971,2000,2602,,,,,,,,,,,,,,,124.1,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,20,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.03,2071,2099,NA,,,,,,,,,,,,,,,,,,,31.6,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.04,2041,2070,NA,,,,,,,,,,,,,,,171.5,mm,,,34.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.05,2071,2099,NA,,,,,,,,,,,,,,,181,mm,,,42.9,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.06,2041,2070,NA,,,,,,,,,,,,,,,,,,,29.2,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.07,2071,2099,NA,,,,,,,,,,,,,,,,,,,17.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.08,2041,2070,NA,,,,,,,,,,,,,,,,,,,8.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.09,2071,2099,NA,,,,,,,,,,,,,,,,,,,4.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.1,2041,2070,NA,,,,,,,,,,,,,,,191.3,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.11,2071,2099,NA,,,,,,,,,,,,,,,211.1,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.01,1971,2000,2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.02,2081,2100,NA,49.3,%,,,,,,,,,,,,,33.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.03,2081,2100,NA,69.3,%,,,,,,,,,,,,,48.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.04,2081,2100,NA,40,%,,,,,,,,,,,,,28.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.05,2081,2100,NA,60.7,%,,,,,,,,,,,,,54.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.06,2081,2100,NA,48,%,,,,,,,,,,,,,50.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.02,2081,2100,NA,64.9,%,,,,,,,,,,,,,57.7,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.03,2081,2100,NA,93.4,%,,,,,,,,,,,,,80.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.04,2081,2100,NA,52.5,%,,,,,,,,,,,,,52.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.05,2081,2100,NA,76.7,%,,,,,,,,,,,,,67,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.06,2081,2100,NA,61.9,%,,,,,,,,,,,,,59.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.01,2046,2065,NA,,,,,,,,,,,,,,,-28.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.02,2046,2065,NA,,,,,,,,,,,,,,,25.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.03,2046,2065,NA,,,,,,,,,,,,,,,-3.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.04,2046,2065,NA,,,,,,,,,,,,,,,2.3,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.05,2046,2065,NA,,,,,,,,,,,,,,,22,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.06,2046,2065,NA,,,,,,,,,,,,,,,-9.4,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.07,2046,2065,NA,,,,,,,,,,,,,,,-14.5,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.08,2046,2065,NA,,,,,,,,,,,,,,,12.8,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.09,2046,2065,NA,,,,,,,,,,,,,,,-10.1,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
