,Publication_ID,Drainage Basin,Location_ID,Hist_ref_code,Method_ID,Future Time Range_start,Future Time Range_end,Hist_code,DJFSflo,DJFSflo_un,MAMSflo,MAMSflo_un,JJASflo,JJASflo_un,SONSflo,SONSflo_un,IMS_50_DJF_strflo,unit,IMS_50_MAM_strflo,unit,IMS_50_JJA_strflo,unit,IMS_50_SON_strflo,unit,MAM_water_supply,unit,JJA_water_supply,unit,DJFRunoff,DJFRunoff_un,MAMRunoff,MAMRunoff_un,JJARunoff,JJARunoff_un,SONRunoff,SONRunoff_un,Runoff_MAM_medflowyr,Runoff_MAM_medflowyr_un,DJFET,DJFET_un,MAMET,MAMET_un,JJAET,JJAET_un,SONET,SONET_un,DJFAET,DJFAET_un,MAMAET,MAMAET_un,JJAAET,JJAAET_un,SONAET,SONAET_un,SONRech,SONRech_un,DJFRech,DJFRech_un,MAMRech,MAMRech_un,JJARech,JJARech_un,DJFSoilWat,DJFSoilWat_un,MAMSoilWat,MAMSoilWat_un,JJASoilWat,JJASoilWat_un,SONSoilWat,SONSoilWat_un
"Shrestha et al., 2017",158,Great Slave Lake,15803,15803,158.03,2021,2060,NA,43,%,-3,%,67,%,56,%,,,,,,,,,,,,,,,,,,,,,,,,,13,%,14,%,20,%,,,,,,,,,,,,,,,,,5,%,4,%,10,%,13,%
"Shrestha et al., 2017",158,Great Slave Lake,15803,15803,158.04,2061,2100,NA,114,%,17,%,14,%,58,%,,,,,,,,,,,,,,,,,,,,,,,,,34,%,14,%,24,%,,,,,,,,,,,,,,,,,4,%,6,%,-9,%,-7,%
"Shrestha et al., 2017",158,Great Slave Lake,15804,15804,158.01,2021,2060,NA,0,%,-18,%,37,%,19,%,,,,,,,,,,,,,,,,,,,,,,,,,3,%,7,%,5,%,,,,,,,,,,,,,,,,,15,%,15,%,11,%,19,%
"Shrestha et al., 2017",158,Great Slave Lake,15804,15804,158.02,2061,2100,NA,18,%,0,%,50,%,37,%,,,,,,,,,,,,,,,,,,,,,,,,,18,%,10,%,13,%,,,,,,,,,,,,,,,,,21,%,20,%,7,%,22,%
"Shrestha et al., 2017",158,Great Slave Lake,15804,15804,158.03,2021,2060,NA,4,%,-8,%,43,%,19,%,,,,,,,,,,,,,,,,,,,,,,,,,7,%,7,%,6,%,,,,,,,,,,,,,,,,,16,%,16,%,11,%,19,%
"Shrestha et al., 2017",158,Great Slave Lake,15804,15804,158.04,2061,2100,NA,18,%,22,%,45,%,47,%,,,,,,,,,,,,,,,,,,,,,,,,,48,%,11,%,14,%,,,,,,,,,,,,,,,,,12,%,15,%,-7,%,1,%
"Shrestha et al., 2017",158,Great Slave Lake,15805,15805,158.01,2021,2060,NA,34,%,19,%,56,%,48,%,,,,,,,,,,,,,,,,,,,,,,,,,-2,%,7,%,5,%,,,,,,,,,,,,,,,,,33,%,28,%,25,%,37,%
"Shrestha et al., 2017",158,Great Slave Lake,15805,15805,158.02,2061,2100,NA,51,%,43,%,64,%,64,%,,,,,,,,,,,,,,,,,,,,,,,,,10,%,10,%,13,%,,,,,,,,,,,,,,,,,38,%,30,%,21,%,40,%
"Shrestha et al., 2017",158,Great Slave Lake,15805,15805,158.03,2021,2060,NA,39,%,35,%,64,%,51,%,,,,,,,,,,,,,,,,,,,,,,,,,-1,%,7,%,6,%,,,,,,,,,,,,,,,,,35,%,29,%,25,%,36,%
"Shrestha et al., 2017",158,Great Slave Lake,15805,15805,158.04,2061,2100,NA,52,%,66,%,58,%,67,%,,,,,,,,,,,,,,,,,,,,,,,,,28,%,15,%,19,%,,,,,,,,,,,,,,,,,34,%,29,%,15,%,27,%
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.01,1980,2000,16201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.02,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.03,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.04,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.05,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.06,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16201,16201,162.07,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.01,1980,2000,16202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.02,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.03,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.04,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.05,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.06,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shrestha et al., 2012",162,Nelson River,16202,16202,162.07,2042,2062,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kurylyk & MacQuarrie, 2013",83,Maritime Provinces,8301,8301,83.01,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kurylyk & MacQuarrie, 2013",83,Maritime Provinces,8301,8301,83.02,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kurylyk & MacQuarrie, 2013",83,Maritime Provinces,8301,8301,83.03,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kurylyk & MacQuarrie, 2013",83,Maritime Provinces,8301,8301,83.06,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asnaashari et al., 2015",8,St. Lawrence,801,801,8.01,1984,2003,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asnaashari et al., 2015",8,St. Lawrence,801,801,8.02,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asnaashari et al., 2015",8,St. Lawrence,801,801,8.03,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Asnaashari et al., 2015",8,St. Lawrence,801,801,8.04,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.01,1971,2000,2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.03,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.04,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.05,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.06,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.07,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.08,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.09,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.1,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2601,2601,26.11,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.01,1971,2000,2602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.02,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.03,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.04,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.05,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.06,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.07,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.08,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.09,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.1,2041,2070,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2009",26,Nelson River,2602,2602,26.11,2071,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.01,1971,2000,2501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.02,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.03,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.04,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.05,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2501,2501,25.06,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.02,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.03,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.04,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.05,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2008",25,Nelson River,2502,2502,25.06,2081,2100,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.01,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.02,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.03,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.04,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.05,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.06,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.07,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.08,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2401,2401,24.09,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2402,2402,24.01,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2402,2402,24.02,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2402,2402,24.03,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2402,2402,24.04,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2402,2402,24.05,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2402,2402,24.06,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2402,2402,24.07,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2402,2402,24.08,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Choi et al., 2014",24,Nelson River,2402,2402,24.09,2046,2065,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.01,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.02,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.03,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.04,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.05,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.06,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.07,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.08,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.09,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.1,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.11,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4701,4701,47.12,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.01,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.02,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.03,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.04,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.05,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.06,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.07,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.08,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.09,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.1,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.11,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4702,4702,47.12,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.01,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.02,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.03,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.04,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.05,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.06,2020s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.07,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.08,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.09,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.1,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Farjad et al., 2016",47,Nelson River,4703,4703,47.11,2050s,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Golmohammadi et al., 2017",56,St. Lawrence,5601,5601,56.01,1985,2014,5601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Golmohammadi et al., 2017",56,St. Lawrence,5601,5601,56.02,2015,2044,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.01,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.02,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.03,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.04,2010,2039,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.05,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.06,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.07,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.08,2040,2069,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.09,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Allen et al., 2010",3,Pacific,301,301,3.1,2070,2099,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
